lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_confidence_tier,mv_model_version,mv_generated_at
505646,1718310,2002,831,1,Colt,Mmgcys26-831,Justify,200000.0,0.8768390043008957,0.5479538568023854,1.7561403280371393,175400.0,109600.0,351200.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505647,1718311,2002,832,1,Filly,Mmgcys26-832,Super Seth,200000.0,1.2845872292730611,0.6797299638479135,2.8880004907061148,256900.0,135900.0,577600.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505648,1718312,2002,833,1,Filly,Mmgcys26-833,Hellbent,200000.0,0.972347411224123,0.7418365239729326,1.6476634697470698,194500.0,148400.0,329500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505649,1718313,2002,834,1,Filly,Mmgcys26-834,Anamoe,200000.0,1.426813030149958,0.8437126702277178,2.6983124503924665,285400.0,168700.0,539700.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505650,1718314,2002,835,1,Colt,Mmgcys26-835,Zoustar,200000.0,2.6064304989384297,1.4054047925904984,4.7458370785925865,521300.0,281100.0,949200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505651,1718315,2002,836,1,Colt,Mmgcys26-836,Russian Revolution,200000.0,0.5023323647013872,0.2911639095974546,1.0146943139913869,100500.0,58200.0,202900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505652,1718316,2002,837,1,Filly,Mmgcys26-837,Too Darn Hot,200000.0,1.443560689805627,1.2054305059642156,2.2362641048725758,288700.0,241100.0,447300.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505653,1718317,2002,838,1,Colt,Mmgcys26-838,Anamoe,200000.0,1.8799214116869136,1.0909793549441036,2.9305563729708175,376000.0,218200.0,586100.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505654,1718318,2002,839,1,Filly,Mmgcys26-839,Brave Smash,200000.0,0.4967811389082416,0.2521692240226161,0.9422990345855716,99400.0,50400.0,188500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505655,1718319,2002,840,1,Filly,Mmgcys26-840,Russian Revolution,200000.0,0.48055043652234525,0.27981602036760034,0.9800362416932012,96100.0,56000.0,196000.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505656,1718320,2002,841,1,Colt,Mmgcys26-841,Pinatubo,200000.0,0.49120410745098997,0.3379211249091525,0.9706050010491901,98200.0,67600.0,194100.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505657,1718321,2002,842,1,Colt,Mmgcys26-842,Snitzel,200000.0,1.8671587296775243,1.0896502818364682,2.821839653652077,373400.0,217900.0,564400.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505658,1718322,2002,843,1,Colt,Mmgcys26-843,Stay Inside,200000.0,0.8482432834280642,0.4921514866035268,1.5367332898498403,169600.0,98400.0,307300.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505659,1718323,2002,844,1,Filly,Mmgcys26-844,Captivant,200000.0,0.5030616072941381,0.46606920094943805,0.7942948954826003,100600.0,93200.0,158900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505660,1718324,2002,845,1,Filly,Mmgcys26-845,Ole Kirk,200000.0,0.8885797796821147,0.6602788535259398,1.4038201074412815,177700.0,132100.0,280800.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505661,1718325,2002,846,1,Colt,Mmgcys26-846,Rebel Dane,200000.0,0.3839685338628734,0.42088404620095016,0.6349494923462841,76800.0,76800.0,127000.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505662,1718326,2002,847,1,Filly,Mmgcys26-847,Alabama Express,200000.0,0.6461770003338319,0.4709155554737249,0.9211866051856417,129200.0,94200.0,184200.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505663,1718327,2002,848,1,Filly,Mmgcys26-848,Justify,200000.0,0.9723470837083346,0.46833759207877795,1.5717761782061892,194500.0,93700.0,314400.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505664,1718328,2002,849,1,Filly,Mmgcys26-849,Justify,200000.0,1.1920424930835558,0.7077240018765449,2.0795981566701616,238400.0,141500.0,415900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505665,1718329,2002,850,1,Colt,Mmgcys26-850,Anamoe,200000.0,1.92048405744189,1.1999214412653167,2.580659750076802,384100.0,240000.0,516100.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505666,1718330,2002,851,1,Colt,Mmgcys26-851,Alabama Express,200000.0,0.7063070186495015,0.40961784408916174,0.9219456075040302,141300.0,81900.0,184400.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505667,1718331,2002,852,1,Filly,Mmgcys26-852,Ghaiyyath,200000.0,0.5222118321343862,0.37347910247174076,0.9118069630804986,104400.0,74700.0,182400.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505668,1718332,2002,853,1,Filly,Mmgcys26-853,Ole Kirk,200000.0,1.0267721388223527,0.6914927068560484,1.2951216084268504,205400.0,138300.0,259000.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505669,1718333,2002,854,1,Filly,Mmgcys26-854,Acrobat,200000.0,0.37846000248269,0.18177911655913676,0.6061688391579628,75700.0,36400.0,121200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505670,1718334,2002,855,1,Filly,Mmgcys26-855,All Too Hard,200000.0,0.9953429229569384,0.6600765171262365,1.3962275429177426,199100.0,132000.0,279200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505671,1718335,2002,856,1,Filly,Mmgcys26-856,Alabama Express,200000.0,0.3809823032167836,0.37017472494359066,0.7684879580106311,76200.0,74000.0,153700.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505672,1718336,2002,857,1,Colt,Mmgcys26-857,Wootton Bassett,200000.0,1.6172106371465433,0.9332031633048514,2.8127556872754536,323400.0,186600.0,562600.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505673,1718337,2002,858,1,Colt,Mmgcys26-858,Anamoe,200000.0,1.623242469766109,0.8497945065939285,2.46797550118062,324600.0,170000.0,493600.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505674,1718338,2002,859,1,Colt,Mmgcys26-859,Sejardan,200000.0,0.5943242289719488,0.32625719680402504,0.9675552669115065,118900.0,65300.0,193500.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505675,1718339,2002,860,1,Colt,Mmgcys26-860,Maurice,200000.0,0.833099126739802,0.5661379520031484,1.601187327877238,166600.0,113200.0,320200.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505676,1718340,2002,861,1,Filly,Mmgcys26-861,Stay Inside,200000.0,0.8638590353470729,0.6505738464207071,1.546478457572941,172800.0,130100.0,309300.0,medium,v2.0,2025-12-15 00:11:46.306877+00:00
505677,1718341,2002,862,1,Colt,Mmgcys26-862,Graff,200000.0,0.3924641459744488,0.34185739599373843,0.6571314175704516,78500.0,68400.0,131400.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505678,1718342,2002,863,1,Colt,Mmgcys26-863,Hitotsu,200000.0,0.660430131308311,0.3577672236805011,0.8992508698805914,132100.0,71600.0,179900.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
505679,1718343,2002,864,1,Filly,Mmgcys26-864,State Of Rest,200000.0,0.7626968978185654,0.5487967914888209,1.0980506772920315,152500.0,109800.0,219600.0,high,v2.0,2025-12-15 00:11:46.306877+00:00
