lot_id,horseId,salesId,lot_number,book_number,sex,horse_name,sire_name,session_median_price,mv_expected_index,mv_low_index,mv_high_index,mv_expected_price,mv_low_price,mv_high_price,mv_raw_price,mv_confidence_tier,mv_model_version,mv_generated_at
507944,1723036,2005,537,0,Filly,Incys26-537,Russian Revolution,70000.0,0.7342289646412049,0.4202763648340803,1.2715633083229272,51400.0,29400.0,89000.0,51400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507945,1752657,2005,538,0,Filly,INAUW25-200,Too Darn Hot,70000.0,2.429848314097281,1.8893035993214458,3.482419952878676,170100.0,132300.0,243800.0,170100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507946,1723038,2005,539,0,Colt,Incys26-539,Anamoe,70000.0,1.303285973711595,0.785140307407813,3.4525576635305897,91200.0,55000.0,241700.0,91200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507947,1723039,2005,540,0,Filly,Incys26-540,Alabama Express,70000.0,1.046222981257631,0.7015150061778669,2.341922189140832,73200.0,49100.0,163900.0,73200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507948,1723040,2005,541,0,Filly,Incys26-541,Tiger Of Malay,70000.0,0.7650510506925476,0.3408390547263238,1.5130427089027256,53600.0,23900.0,105900.0,53600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507949,1723373,2005,542,0,Filly,Incys26-542,Home Affairs,70000.0,2.09930011702908,1.5361608364030201,4.433826981970857,147000.0,107500.0,310400.0,147000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507950,1723374,2005,543,0,Colt,Incys26-543,Cosmic Force,70000.0,0.6825406748530086,0.4875826274122102,1.6105202828345486,47800.0,34100.0,112700.0,47800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507951,1723041,2005,544,0,Filly,Incys26-544,Anamoe,70000.0,1.3869840047764928,0.8453696022396358,2.6425821133917102,97100.0,59200.0,185000.0,97100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507952,1723042,2005,545,0,Colt,Incys26-545,Tiger Of Malay,70000.0,0.5180385058617806,0.33751458053406097,0.9525885251710736,36300.0,23600.0,66700.0,36300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507953,1723043,2005,546,0,Colt,Incys26-546,In The Congo,70000.0,1.17422135089835,0.7764917974586549,2.060079097438142,82200.0,54400.0,144200.0,82200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507954,1723044,2005,547,0,Colt,Incys26-547,Satono Aladdin,70000.0,3.0083171567138365,1.705852941384999,4.800616061460243,210600.0,119400.0,336000.0,210600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507955,1723045,2005,548,0,Filly,Incys26-548,St Mark's Basilica,70000.0,1.538917715090106,1.1223026462861128,2.1043271653882294,107700.0,78600.0,147300.0,107700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507956,1723375,2005,549,0,Colt,Incys26-549,Stronger,70000.0,0.5652874821204836,0.36756760851505893,1.0719240326899668,39600.0,25700.0,75000.0,39600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507957,1723046,2005,550,0,Filly,Incys26-550,Ardrossan,70000.0,0.9280430830052123,0.6669637745575429,1.7770063335406756,65000.0,46700.0,124400.0,65000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507958,1752163,2005,551,0,Filly,MMGCNW25-258,Brave Smash,70000.0,1.1320335294954404,0.6565478507179673,2.1186375135260014,79200.0,46000.0,148300.0,79200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507959,1718417,2005,552,0,Colt,Mmgcys26-939,Astern,70000.0,0.6839213077473402,0.4611366583972904,1.1966692903612404,47900.0,32300.0,83800.0,47900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507960,1723048,2005,553,0,Filly,Incys26-553,Anamoe,70000.0,1.6445902843100502,0.9017354588309779,4.109960871418496,115100.0,63100.0,287700.0,115100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507961,1723049,2005,554,0,Filly,Incys26-554,Farnan,70000.0,0.6930675136392154,0.5379292078650463,1.5904203052881674,48500.0,37700.0,111300.0,48500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507962,1723050,2005,555,0,Filly,Incys26-555,Pinatubo,70000.0,1.7125752761097213,0.9707647942440385,2.4795228550169073,119900.0,68000.0,173600.0,119900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507963,1723051,2005,556,0,Filly,Incys26-556,Cool Aza Beel,70000.0,1.0284165110610726,0.378864883593115,1.487671978660507,72000.0,26500.0,104100.0,72000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507964,1723052,2005,557,0,Colt,Incys26-557,Shamus Award,70000.0,0.49818660070197823,0.3229609527154369,1.2904528911426127,34900.0,22600.0,90300.0,34900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507965,1723376,2005,558,0,Filly,Incys26-558,Standout,70000.0,0.7270405367866156,0.41594504227077006,1.0757981361486264,50900.0,29100.0,75300.0,50900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507966,1723053,2005,559,0,Filly,Incys26-559,Ghaiyyath,70000.0,0.8296421487667255,0.4877367031546653,1.3453204082782184,58100.0,34100.0,94200.0,58100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507967,1723054,2005,560,0,Filly,Incys26-560,Maurice,70000.0,1.4157211139002195,0.967532788855321,2.5841941905989647,99100.0,67700.0,180900.0,99100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507968,1723055,2005,561,0,Colt,Incys26-561,Diatonic,70000.0,1.2686343472500454,1.1941214254080281,2.3314263282764234,88800.0,83600.0,163200.0,88800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507969,1723377,2005,562,0,Colt,Incys26-562,Acrobat,70000.0,0.49428809200971363,0.32814619684839497,1.0298233221020907,34600.0,23000.0,72100.0,34600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507970,1718435,2005,563,0,Filly,Mmgcys26-958,Zoustar,70000.0,2.644627094916142,1.1269471901496968,6.043085343168249,185100.0,78900.0,423000.0,185100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507971,1723056,2005,564,0,Filly,Incys26-564,Maurice,70000.0,0.8447050586830194,0.5976673458571646,1.8572343540260843,59100.0,41800.0,130000.0,59100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507972,1751878,2005,565,0,Colt,INGS25-274,All Too Hard,70000.0,0.8312473442148528,0.39640197036062946,1.992939688872548,58200.0,27700.0,139500.0,58200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507973,1723058,2005,566,0,Filly,Incys26-566,Ardrossan,70000.0,1.8882342787086246,0.6544144745163121,3.260459251039485,132200.0,45800.0,228200.0,132200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507974,1723059,2005,567,0,Filly,Incys26-567,Pierata,70000.0,1.2377010625308456,0.741491043702681,1.5444201118447478,86600.0,51900.0,108100.0,86600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507975,1723060,2005,568,0,Colt,Incys26-568,Jacquinot,70000.0,1.4647538237416518,0.786175719391627,2.9623618357540655,102500.0,55000.0,207400.0,102500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507976,1723061,2005,569,0,Colt,Incys26-569,Capitalist,70000.0,1.1484232862562922,0.4805183700938518,1.8622378836923075,80400.0,33600.0,130400.0,80400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507977,1723062,2005,570,0,Colt,Incys26-570,Captivant,70000.0,0.5351801911989464,0.2780137083884679,1.2286708879474808,37500.0,19500.0,86000.0,37500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507978,1723378,2005,571,0,Colt,Incys26-571,Star Turn,70000.0,0.5642927265444176,0.38830370186270347,1.3346405024749355,39500.0,27200.0,93400.0,39500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507979,1723379,2005,572,0,Colt,Incys26-572,King's Legacy,70000.0,0.8341367989918245,0.7642191959822991,1.5429664899443263,58400.0,53500.0,108000.0,58400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507980,1723063,2005,573,0,Colt,Incys26-573,Pride Of Dubai,70000.0,0.8595983976837329,0.7388435057108567,1.7576951342417881,60200.0,51700.0,123000.0,60200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507981,1723064,2005,574,0,Colt,Incys26-574,Justify,70000.0,1.8449968675637374,1.1663034904811103,3.726389065671876,129100.0,81600.0,260800.0,129100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507982,1723065,2005,575,0,Colt,Incys26-575,Zousain,70000.0,0.9966511254972705,0.5928650323505659,2.2515037750072504,69800.0,41500.0,157600.0,69800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507983,1723066,2005,576,0,Colt,Incys26-576,Zousain,70000.0,0.9309162703352526,0.6153286061640338,2.149923661869979,65200.0,43100.0,150500.0,65200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507984,1723067,2005,577,0,Colt,Incys26-577,So You Think,70000.0,1.113792085764647,0.6880927258348382,2.0445470904848966,78000.0,48200.0,143100.0,78000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507985,1752671,2005,578,0,Filly,INAUW25-216,Hitotsu,70000.0,0.9658121145776682,0.6219403211133379,1.7386805825657403,67600.0,43500.0,121700.0,67600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507986,1723479,2005,579,0,Colt,Incys26-579,Written By,70000.0,0.6734100312471225,0.37241704405083237,1.2363487726298688,47100.0,26100.0,86500.0,47100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507987,1723069,2005,580,0,Filly,Incys26-580,Maurice,70000.0,0.7480502612554839,0.5598781406672254,1.715669676062905,52400.0,39200.0,120100.0,52400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507988,1723070,2005,581,0,Filly,Incys26-581,Harry Angel,70000.0,1.6265525820865772,1.2669975144285475,2.9561280362456377,113900.0,88700.0,206900.0,113900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507989,1723071,2005,582,0,Filly,Incys26-582,Pinatubo,70000.0,1.423403625268347,1.1094277394804115,2.055643048217624,99600.0,77700.0,143900.0,99600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507990,1723072,2005,583,0,Colt,Incys26-583,Kermadec,70000.0,0.42131648060581056,0.3186221479090055,1.3959948836865257,29500.0,22300.0,97700.0,29500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507991,1723380,2005,584,0,Filly,Incys26-584,Wild Ruler,70000.0,0.8535562887969985,0.4685898612766213,1.6554656839691886,59700.0,32800.0,115900.0,59700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507992,1723480,2005,585,0,Colt,Incys26-585,Russian Revolution,70000.0,0.40803539584650383,0.22481301529885583,0.983623816044154,28600.0,15700.0,68900.0,28600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507993,1723073,2005,586,0,Filly,Incys26-586,Justify,70000.0,1.7898394830767688,1.2181181201166178,2.9710005240829105,125300.0,85300.0,208000.0,125300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507994,1723074,2005,587,0,Colt,Incys26-587,All Too Hard,70000.0,1.17505315961079,0.5227706930546911,2.520953697464576,82300.0,36600.0,176500.0,82300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507995,1723075,2005,588,0,Colt,Incys26-588,Justify,70000.0,1.353063546442403,1.123223685806424,2.6202881313969657,94700.0,78600.0,183400.0,94700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507996,1723076,2005,589,0,Colt,Incys26-589,Castelvecchio,70000.0,0.410135484347778,0.3284079323042002,1.149276519273542,28700.0,23000.0,80400.0,28700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507997,1751881,2005,590,0,Colt,INGS25-277,Starspangledbanner,70000.0,0.6895162627286427,0.4376706623352172,1.959796690272836,48300.0,30600.0,137200.0,48300.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
507998,1723482,2005,591,0,Colt,Incys26-591,Cool Aza Beel,70000.0,0.739631090298955,0.3233395648029327,1.2926993879984197,51800.0,22600.0,90500.0,51800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
507999,1723381,2005,592,0,Filly,Incys26-592,Home Affairs,70000.0,1.6634940771997562,1.1318637455834233,2.7576927784785816,116400.0,79200.0,193000.0,116400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508000,1723078,2005,593,0,Colt,Incys26-593,Russian Revolution,70000.0,0.9614337700543598,0.574598991237142,1.5710442717056035,67300.0,40200.0,110000.0,67300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508001,1723079,2005,594,0,Filly,Incys26-594,Alabama Express,70000.0,1.5261673655219838,0.9735254687570885,2.0058991150636714,106800.0,68100.0,140400.0,106800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508002,1723080,2005,595,0,Filly,Incys26-595,Too Darn Hot,70000.0,2.3309470688024763,1.4306625735222231,4.0243784070464725,163200.0,100100.0,281700.0,163200.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508003,1723081,2005,596,0,Colt,Incys26-596,Farnan,70000.0,0.6566809807118905,0.6568779810989027,1.2387806271790152,46000.0,46000.0,86700.0,46000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508004,1723082,2005,597,0,Colt,Incys26-597,The Autumn Sun,70000.0,1.3813582846064292,0.8321552226100446,2.238778250933893,96700.0,58300.0,156700.0,96700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508005,1723083,2005,598,0,Filly,Incys26-598,Pierro,70000.0,1.2338429660568568,0.6932385996866395,1.75152213273874,86400.0,48500.0,122600.0,86400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508006,1723084,2005,599,0,Colt,Incys26-599,Written Tycoon,70000.0,2.0912750883179063,1.2043929949670893,3.313869090410277,146400.0,84300.0,232000.0,146400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508007,1723085,2005,600,0,Colt,Incys26-600,Portland Sky,70000.0,0.5684320056627647,0.2460802105000078,1.2198087180639778,39800.0,17200.0,85400.0,39800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508008,1723086,2005,601,0,Filly,Incys26-601,Jacquinot,70000.0,1.5520883796793126,0.7646650240561399,2.9497990211396052,108600.0,53500.0,206500.0,108600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508009,1752687,2005,602,0,Colt,INAUW25-233,Hitotsu,70000.0,1.0060236765144694,0.6509379669954755,1.8021302527742316,70400.0,45600.0,126100.0,70400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508010,1752688,2005,603,0,Colt,INAUW25-234,Dundeel,70000.0,1.4711352149300188,1.0316927280276473,2.3995500509745797,103000.0,72200.0,168000.0,103000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508011,1723089,2005,604,0,Colt,Incys26-604,Russian Revolution,70000.0,0.40935619155503467,0.20990416917661095,1.0020096123838047,28700.0,14700.0,70100.0,28700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508012,1723090,2005,605,0,Colt,Incys26-605,Pinatubo,70000.0,1.2586325575793855,0.9249773145795878,2.170463149785927,88100.0,64700.0,151900.0,88100.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508013,1723382,2005,606,0,Colt,Incys26-606,Bivouac,70000.0,0.9602066024683718,0.6136430092313875,1.720370683242499,67200.0,43000.0,120400.0,67200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508014,1723091,2005,607,0,Filly,Incys26-607,Spirit Of Boom,70000.0,1.1730726645134668,0.7069937277236236,2.255452468008841,82100.0,49500.0,157900.0,82100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508015,1723383,2005,608,0,Colt,Incys26-608,Cosmic Force,70000.0,0.6963522243941005,0.4163117415077941,1.6441544206146317,48700.0,29100.0,115100.0,48700.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508016,1723092,2005,609,0,Colt,Incys26-609,Trapeze Artist,70000.0,0.4317814719223968,0.24915330242192424,0.9528470976006848,30200.0,17400.0,66700.0,30200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508017,1723384,2005,610,0,Filly,Incys26-610,Exceedance,70000.0,0.9379507498419508,0.6001818770891775,1.7226235648554968,65700.0,42000.0,120600.0,65700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508018,1723093,2005,611,0,Colt,Incys26-611,All Too Hard,70000.0,1.0498973457290375,0.5067435724353277,2.268143978040505,73500.0,35500.0,158800.0,73500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508019,1723094,2005,612,0,Colt,Incys26-612,Diatonic,70000.0,1.7930076148893728,1.2970400092036767,2.899909103951854,125500.0,90800.0,203000.0,125500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508020,1723434,2005,613,0,Colt,Incys26-613,Wild Ruler,70000.0,0.40400684704057976,0.4226953554490608,0.9780988243399817,28300.0,28300.0,68500.0,28300.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508021,1723095,2005,614,0,Filly,Incys26-614,Dundeel,70000.0,2.024687237283117,1.2331987247902032,2.833259009263754,141700.0,86300.0,198300.0,141700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508022,1723096,2005,615,0,Filly,Incys26-615,Capitalist,70000.0,1.0520662818469726,0.44728828018832234,2.278901228552094,73600.0,31300.0,159500.0,73600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508023,1723097,2005,616,0,Filly,Incys26-616,Nicconi,70000.0,0.9220883383635256,0.5792885750762592,1.2469134313451464,64500.0,40600.0,87300.0,64500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508024,1752701,2005,617,0,Colt,INAUW25-247,Hitotsu,70000.0,0.8772018943129319,0.6353584996528122,2.1031198015413533,61400.0,44500.0,147200.0,61400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508025,1723099,2005,618,0,Colt,Incys26-618,Written By,70000.0,0.6431144808612748,0.3932951564581734,1.2330488353655307,45000.0,27500.0,86300.0,45000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508026,1752181,2005,619,0,Colt,MMGCNW25-283,Brave Smash,70000.0,0.7570703662399476,0.45347904998454514,1.7558998161944228,53000.0,31700.0,122900.0,53000.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508027,1723101,2005,620,0,Colt,Incys26-620,Ghaiyyath,70000.0,0.9662621825704899,0.541190008277451,1.9651233905391376,67600.0,37900.0,137600.0,67600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508028,1752185,2005,621,0,Colt,MMGCNW25-288,Extreme Choice,70000.0,1.8647708786035153,1.3060976546038097,4.096676739946164,130500.0,91400.0,286800.0,130500.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508029,1723103,2005,622,0,Filly,Incys26-622,Capitalist,70000.0,0.7959700047902991,0.3955447027520089,1.6254776756776375,55700.0,27700.0,113800.0,55700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508030,1723435,2005,623,0,Filly,Incys26-623,Bivouac,70000.0,1.1779063057867487,0.6279856033583908,2.1288947165873098,82500.0,44000.0,149000.0,82500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508031,1723104,2005,624,0,Colt,Incys26-624,Profondo,70000.0,0.8720715785001232,0.44297732270456147,1.5689865425072713,61000.0,31000.0,109800.0,61000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508032,1723105,2005,625,0,Colt,Incys26-625,Zousain,70000.0,1.4971799559855627,0.6748485878714849,2.4346434432431474,104800.0,47200.0,170400.0,104800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508033,1752190,2005,626,0,Filly,MMGCNW25-293,So You Think,70000.0,1.1412689130322646,0.8762108849408687,1.8404792778761678,79900.0,61300.0,128800.0,79900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508034,1723107,2005,627,0,Filly,Incys26-627,New Bay,70000.0,1.146068587404357,0.5029721497097157,2.476826206319639,80200.0,35200.0,173400.0,80200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508035,1723436,2005,628,0,Colt,Incys26-628,Home Affairs,70000.0,2.155692624055411,1.4470455653605516,3.1673217510266625,150900.0,101300.0,221700.0,150900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508036,1723108,2005,629,0,Colt,Incys26-629,Top Ranked,70000.0,1.0927640726264989,1.0377153070733764,1.795348471121959,76500.0,72600.0,125700.0,76500.0,high,v2.1,2026-01-20 05:40:50.743936+00:00
508037,1723109,2005,630,0,Colt,Incys26-630,Written By,70000.0,0.4969540280099371,0.3770959845331631,1.1680714870853268,34800.0,26400.0,81800.0,34800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508038,1723110,2005,631,0,Colt,Incys26-631,Diatonic,70000.0,1.2984533407672465,0.9550630385527936,2.564309941276232,90900.0,66900.0,179500.0,90900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508039,1723111,2005,632,0,Colt,Incys26-632,Jacquinot,70000.0,1.259831972537395,0.9309382891651057,2.354011673492006,88200.0,65200.0,164800.0,88200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508040,1723112,2005,633,0,Colt,Incys26-633,Pierro,70000.0,0.6345545899014419,0.46874132075462743,1.2947833213383642,44400.0,32800.0,90600.0,44400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508041,1752712,2005,634,0,Colt,INAUW25-261,Home Affairs,70000.0,1.7068404823368084,1.4262094563548364,3.259223912387538,119500.0,99800.0,228100.0,119500.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508042,1723438,2005,635,0,Filly,Incys26-635,Exceedance,70000.0,1.0584506920063113,0.6037330010488126,1.8560434214702146,74100.0,42300.0,129900.0,74100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508043,1723113,2005,636,0,Colt,Incys26-636,Ghaiyyath,70000.0,0.6989857125393628,0.4266952218232783,1.375217415882542,48900.0,29900.0,96300.0,48900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508044,1723114,2005,637,0,Colt,Incys26-637,Trapeze Artist,70000.0,0.5726004469029646,0.31988173306649836,1.2145058020678752,40100.0,22400.0,85000.0,40100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508045,1723115,2005,638,0,Colt,Incys26-638,St Mark's Basilica,70000.0,1.6128002090799871,1.0296255594987442,2.1884775721435923,112900.0,72100.0,153200.0,112900.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508046,1752714,2005,639,0,Filly,INAUW25-265,In The Congo,70000.0,1.5698734140504895,1.046902597508893,2.5284962752517863,109900.0,73300.0,177000.0,109900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508047,1752715,2005,640,0,Filly,INAUW25-266,State Of Rest,70000.0,0.8421310922779733,0.5106546567901737,1.2407212789084474,58900.0,35700.0,86900.0,58900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508048,1723118,2005,641,0,Colt,Incys26-641,In The Congo,70000.0,1.4196240244003457,1.168159324132382,2.146521187149095,99400.0,81800.0,150300.0,99400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508049,1751902,2005,642,0,Colt,INGS25-298,Stay Inside,70000.0,0.855591567183756,0.5834273586928581,1.970743921186458,59900.0,40800.0,138000.0,59900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508050,1723120,2005,643,0,Filly,Incys26-643,Pinatubo,70000.0,1.7416537889968302,1.2253947525887285,2.540147862369702,121900.0,85800.0,177800.0,121900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508051,1723121,2005,644,0,Colt,Incys26-644,Hitotsu,70000.0,1.3416605789244167,0.8242506402024312,2.47270740277238,93900.0,57700.0,173100.0,93900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508052,1723122,2005,645,0,Filly,Incys26-645,In The Congo,70000.0,1.6975975311502842,1.1061589840666823,2.2182572568517567,118800.0,77400.0,155300.0,118800.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508053,1723123,2005,646,0,Colt,Incys26-646,Brutal,70000.0,0.5031093022085669,0.3110354001983461,1.3456975828695426,35200.0,21800.0,94200.0,35200.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508054,1723439,2005,647,0,Colt,Incys26-647,Star Turn,70000.0,0.7152047424875303,0.4722155286838502,1.708030825540402,50100.0,33100.0,119600.0,50100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508055,1723124,2005,648,0,Filly,Incys26-648,Pride Of Dubai,70000.0,0.8770748761302792,0.5657555765032897,1.7169860655725073,61400.0,39600.0,120200.0,61400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508056,1723125,2005,649,0,Colt,Incys26-649,Snitzel,70000.0,2.1440758484383196,1.2308291967050875,4.243873442309514,150100.0,86200.0,297100.0,150100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508057,1723126,2005,650,0,Colt,Incys26-650,Profiteer,70000.0,0.43045234416838846,0.26921815663266385,0.6743815344027829,30100.0,18800.0,47200.0,30100.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508058,1723127,2005,651,0,Colt,Incys26-651,Hellbent,70000.0,1.2488069651781715,0.6103100732103357,1.8614857219256562,87400.0,42700.0,130300.0,87400.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508059,1752720,2005,652,0,Filly,INAUW25-272,Brazen Beau,70000.0,0.951657916372257,0.6801342749120417,1.795404431779454,66600.0,47600.0,125700.0,66600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508060,1723129,2005,653,0,Colt,Incys26-653,Pierro,70000.0,0.9983140881799113,0.7400861862792146,1.6473659099682705,69900.0,51800.0,115300.0,69900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508061,1723130,2005,654,0,Colt,Incys26-654,Xtravagant,70000.0,0.5149545346946394,0.27770953156381306,1.1501960299780443,36000.0,19400.0,80500.0,36000.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508062,1723131,2005,655,0,Colt,Incys26-655,Alabama Express,70000.0,0.9831008928198812,0.7258827608289236,2.4480590950402874,68800.0,50800.0,171400.0,68800.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
508063,1752196,2005,656,0,Colt,MMGCNW25-304,Tassort,70000.0,0.5246163372571235,0.2593934324057067,1.0486562836029414,36700.0,18200.0,73400.0,36700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508064,1751910,2005,657,0,Colt,INGS25-307,Tassort,70000.0,0.7126697345065499,0.3476716641700233,1.1867490635766675,49900.0,24300.0,83100.0,49900.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508065,1723440,2005,658,0,Filly,Incys26-658,Home Affairs,70000.0,1.3086960836450277,1.164372129713514,2.021907084790608,91600.0,81500.0,141500.0,91600.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508066,1723134,2005,659,0,Filly,Incys26-659,Pinatubo,70000.0,1.38176262119711,1.0479126004141937,1.9032958941698903,96700.0,73400.0,133200.0,96700.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508067,1723135,2005,660,0,Filly,Incys26-660,Tiger Of Malay,70000.0,0.5338596656050314,0.2855327196170079,1.1544813848309972,37400.0,20000.0,80800.0,37400.0,medium,v2.1,2026-01-20 05:40:50.743936+00:00
508068,1723136,2005,661,0,Filly,Incys26-661,Lucky Vega,70000.0,1.5374861101420454,0.9592602941422129,2.298027902579511,107600.0,67100.0,160900.0,107600.0,low,v2.1,2026-01-20 05:40:50.743936+00:00
